
Dispositivo usado pelo Pytorch: cuda:1

*****************************************

-----> GRID:         n
0     100
1    adam
2      32
3     0.5
4  0.0001


--> Fold: 0

Format of train data: frames: 118687 , pressures: 118687 

Format of test data: frames: 48208 , pressures: 48208 

Begin of training: 2022-08-15 15:12:25

Epoch,train_loss,test_loss,lr
24,1.8731512675297661,2.170070174807695,0.0001
25,1.8471883066710884,2.184968520467513,0.0001
26,1.8308708654817685,2.1572131132229933,0.0001
27,1.8079766229911676,2.156580702897435,0.0001
28,1.7980480311606897,2.1554114753083113,0.0001
29,1.7620189369032857,2.1335590462288154,0.0001
30,1.7560851064455294,2.096275894174597,0.0001
31,1.7350309559849189,2.096172406307042,0.0001
32,1.7163662700073972,2.1088927619175815,0.0001
33,1.7022439172255592,2.0925663506533363,0.0001
34,1.6939693378077614,2.154360886936995,0.0001
35,1.6640182291121446,2.1117046212565924,0.0001
36,1.6495234348669225,2.1361970932464205,0.0001
37,1.6417501110285135,2.07921949203756,0.0001
38,1.6327688103498414,2.0983500227099805,0.0001
39,1.6107216843492917,2.0897143313242226,0.0001
40,1.5929690702941066,2.124852614439941,0.0001
41,1.5713762971319893,2.111282362306038,0.0001
42,1.5653641600325434,2.1098279523778687,0.0001
43,1.5495740640225029,2.084553723965385,0.0001
44,1.537193461867574,2.12474746467807,0.0001
45,1.5277350998664088,2.0924523539160833,0.0001
46,1.4986261387281024,2.1047025113611992,0.0001
47,1.4993847820955961,2.1105708286951628,0.0001
48,1.4777050691981648,2.0725672409192843,0.0001
49,1.4748519361173151,2.189389876152908,0.0001
50,1.4534645946912987,2.132947889140737,0.0001
51,1.444759395741677,2.072280875027578,0.0001
52,1.43370357811913,2.102288343062114,0.0001
53,1.4151131742453391,2.2065487962877124,0.0001
54,1.4050681948815822,2.075480270403442,0.0001
55,1.4049124004920939,2.1246910065567395,0.0001
56,1.3917215322955325,2.0932411601035437,0.0001
57,1.3795564023715272,2.089499709335361,0.0001
58,1.3755065083272697,2.1057982311570917,0.0001
59,1.3574947086184523,2.162053325703698,0.0001
60,1.3505675056569029,2.0769208138220914,0.0001
61,1.3300461145257456,2.182134660974466,0.0001
62,1.328076566336075,2.1398464968316007,0.0001
63,1.318691234579382,2.0542509681928927,0.0001
64,1.309863816875512,2.1706058543172695,0.0001
65,1.3054072451144842,2.053122234149783,0.0001
66,1.2958004032225572,2.111551586707256,0.0001
67,1.285870496624508,2.1076484881866926,0.0001
68,1.2818643083098016,2.15555057971674,0.0001
69,1.2688440382095578,2.140985335654122,0.0001
70,1.2644152825423913,2.212304453586063,0.0001
71,1.255633793135946,2.111954387064412,0.0001
72,1.2476365151870465,2.2086076043496417,0.0001
73,1.2403053455189526,2.083004786424842,0.0001
74,1.2337396151951734,2.1828809598240926,0.0001
75,1.2240063662830865,2.163742040870981,0.0001
76,1.2131360623571608,2.1532221054181226,0.0001
77,1.213333597009188,2.142169791676862,0.0001
78,1.2085197675674768,2.2230851984767446,0.0001
79,1.2026268770682411,2.101186222692021,0.0001
80,1.1966927615940108,2.1675626651481426,0.0001
81,1.1902903408043144,2.1592019946821193,0.0001
82,1.1828400197956297,2.180246674979096,0.0001
83,1.1786264581812753,2.169300033480659,0.0001
84,1.17134622936871,2.106187211865395,0.0001
85,1.1705568667453081,2.098571153508351,0.0001
86,1.1629271805440424,2.107368038907791,0.0001
87,1.1588303965576552,2.1518258241343338,0.0001
88,1.1566276471205152,2.128451399565982,0.0001
89,1.1498574362090699,2.1025608426655498,0.0001
90,1.1450267973796342,2.179952307197016,0.0001
91,1.140804210690257,2.1456997974678242,0.0001
92,1.1368272360520153,2.1804330830850156,0.0001
93,1.1328810290926803,2.1892699423593864,0.0001
94,1.1310756572226222,2.145905301760282,0.0001
95,1.1240954955341895,2.1436530867150383,0.0001
96,1.1172099181693962,2.167173168707,0.0001
97,1.1150838985615614,2.0980118154682934,0.0001
98,1.1103870798913082,2.224248790041818,0.0001
99,1.111027319332734,2.1946373969073107,0.0001
100,1.1018865026629865,2.2383672006057647,0.0001
End of training: 2022-08-15 17:56:41

Loss min training: 1.1018865026629865

Loss min test: 2.053122234149783

Best epoch: 65

Correlação: (0.7089487905479315, 0.0)




--> Fold: 6

Format of train data: frames: 125831 , pressures: 125831 

Format of test data: frames: 41064 , pressures: 41064 

Begin of training: 2022-08-15 17:56:55

Epoch,train_loss,test_loss,lr
1,7.720463813972812,1.7287968944444834,0.0001
2,2.7549135972305985,1.7511748177611568,0.0001
3,2.5839039119878797,2.1487201055355163,0.0001
4,2.5036335983804974,2.0903027802705765,0.0001
5,2.461953155417919,1.8044713845598364,0.0001
6,2.4325331090031885,1.85139246647046,0.0001
7,2.401610852106212,1.7308931414769075,0.0001
8,2.3533402935348633,1.6862457030658782,0.0001
9,2.329784679694725,1.7186096978150425,0.0001
10,2.29779103829483,1.8194526297466778,0.0001
11,2.2829165067983106,2.1959687284312888,0.0001
12,2.253408017153659,1.83756301452252,0.0001
13,2.2237673673410314,1.9859482969079063,0.0001
14,2.206757844570421,1.9105404072275787,0.0001
15,2.1759115185199303,1.9048197223018635,0.0001
16,2.151750517867462,1.7667311852409089,0.0001
17,2.125370343465584,1.636263762307687,0.0001
18,2.127436369164979,2.014914527256912,0.0001
19,2.079286193911307,1.8402723116202517,0.0001
20,2.0641412372174472,1.9085221643852668,0.0001
21,2.0406549417757365,2.194468726528768,0.0001
22,2.0196400573166944,1.8548548555355577,0.0001
23,2.000029911317202,2.2024912335605267,0.0001
24,1.970919142189506,1.86419710795456,0.0001
25,1.9563258008635016,1.847029245484655,0.0001
26,1.9408658968108075,2.127261976401011,0.0001
27,1.919775868042595,1.7961808409182083,0.0001
28,1.9042579000789701,1.9219768262262285,0.0001
29,1.885391026394318,2.0543523668035912,0.0001
30,1.8619706387317365,1.9188767444586086,0.0001
31,1.8432463304007778,1.8460058146548048,0.0001
32,1.8327063142404647,2.113019029299418,0.0001
33,1.823274702720293,2.0679763677614127,0.0001
34,1.7963710799188126,1.913807099667665,0.0001
35,1.7854976819014992,1.624280193072056,0.0001
36,1.7601963086738073,1.7943296659494115,0.0001
37,1.7511494523418667,1.826941602558733,0.0001
38,1.7423128978065823,1.9559502005577087,0.0001
39,1.717667133487456,1.9318827989502487,0.0001
40,1.7055308074403166,1.7478440704978886,0.0001
41,1.6840387304229891,1.7925120530841507,0.0001
42,1.6704008418080645,1.936874648167337,0.0001
43,1.6610554811792644,1.9591341863540104,0.0001
44,1.646263587559691,1.7943699072547419,0.0001
45,1.6384003146925925,1.8015074546092025,0.0001
46,1.6279485740947748,1.9166914829026873,0.0001
47,1.6144490717113882,1.655131642320817,0.0001
48,1.5890888838088455,1.6337167316600913,0.0001
49,1.582792279619071,1.7399295820068348,0.0001
50,1.5699320534940837,1.9999288210987674,0.0001
51,1.5603252304000403,1.771410029346698,0.0001
52,1.5568323640947028,1.716659215751838,0.0001
53,1.5410817922404363,2.009730940945795,0.0001
54,1.536642588870143,1.9145430644910284,0.0001
55,1.5263965754162832,1.761747705370095,0.0001
56,1.5098985824880786,1.5297097256900365,0.0001
57,1.4954641973156981,1.7590678801232038,0.0001
58,1.4932826476987615,1.8062157492585642,0.0001
59,1.4730475218490642,1.8854821477537957,0.0001
60,1.4686069170421783,1.9596448356860152,0.0001
61,1.4588116125056618,1.9794650433869376,0.0001
62,1.446088141842468,1.766149814394404,0.0001
63,1.4384832054247785,1.8261568068158218,0.0001
64,1.434682754843768,1.7767752350954995,0.0001
65,1.428034642347088,1.788092051107564,0.0001
66,1.4083451641566753,1.755741448394049,0.0001
67,1.407815790906863,1.8296542841233197,0.0001
68,1.3962428595405665,1.7360118859653533,0.0001
69,1.3970961775256574,1.7048512393626096,0.0001
70,1.3813617116556864,1.8051569435362504,0.0001
71,1.3776647866135967,1.7157075859583055,0.0001
72,1.366898850140728,1.7469619058559989,0.0001
73,1.363698134630229,1.6908570392480893,0.0001
74,1.3559302944370786,1.7272650902145006,0.0001
75,1.3497115603512915,1.650226654943276,0.0001
76,1.3441150613316681,1.7405644304748635,0.0001
77,1.344432999061441,1.811691710325045,0.0001
78,1.3282709150725942,1.8180096050567716,0.0001
79,1.3268617219425418,1.7123082095403166,0.0001
80,1.3185740394914178,1.8046207677259622,0.0001
81,1.310744086901347,1.70218828134819,0.0001
82,1.306847875252529,1.7354761944195936,0.0001
83,1.301711111593998,1.643395854723045,0.0001
84,1.294695891960868,1.818564119600804,0.0001
85,1.2957408439558393,1.7438272663458856,0.0001
86,1.2881211554113006,1.6176260287330901,0.0001
87,1.2815591908125608,1.9134167414448715,0.0001
88,1.274977706192772,1.7598355772710663,0.0001
89,1.2744140137084532,1.7376940955532674,0.0001
90,1.2725134759027479,1.6482970375231123,0.0001
91,1.2617831007991163,1.639594399019194,0.0001
92,1.261583571894127,1.699738606253517,0.0001
93,1.2532222001585316,1.851788853373483,0.0001
94,1.250924939831007,1.5999645973291723,0.0001
95,1.2508600957439717,1.6910282432383095,0.0001
96,1.240369820675109,1.5304610630804876,0.0001
97,1.237793407123749,1.6959584137175314,0.0001
98,1.2302760152061447,1.62339351231064,0.0001
99,1.2305451739752775,1.5258154415545806,0.0001
100,1.2247779577962927,1.621781404562457,0.0001
End of training: 2022-08-15 18:24:18

Loss min training: 1.2247779577962927

Loss min test: 1.5258154415545806

Best epoch: 99

Correlação: (0.6768214208104937, 0.0)




--> Fold: 7

Format of train data: frames: 121746 , pressures: 121746 

Format of test data: frames: 45149 , pressures: 45149 

Begin of training: 2022-08-15 18:24:33

Epoch,train_loss,test_loss,lr
1,8.775226062136786,1.6684599747732123,0.0001
2,2.819736568138258,1.5365359588433123,0.0001
3,2.6163791283671394,1.5365034785361935,0.0001
4,2.565317771657224,1.5280816673303141,0.0001
5,2.481448793583568,1.5372683555415807,0.0001
6,2.444144435655742,1.5592538438140713,0.0001
7,2.415474183095739,1.6084451995615754,0.0001
8,2.3834724648709993,1.6441693355393359,0.0001
9,2.351814790342233,1.678199225161449,0.0001
10,2.3298572226516834,1.6814895951519784,0.0001
11,2.2918569090801846,1.5939091713524811,0.0001
12,2.271471203297729,1.6776025120794646,0.0001
13,2.247605394956787,1.6560647149697676,0.0001
14,2.213558842709751,1.7273443816909546,0.0001
15,2.196690228154562,1.6700633864382495,0.0001
16,2.1807871615839693,1.668614945624586,0.0001
17,2.136742791130101,1.6908746964115355,0.0001
18,2.1146201237977413,1.7000703792636231,0.0001
19,2.091534439524276,1.722779466867616,0.0001
20,2.0655601318969676,1.6459508369274802,0.0001
21,2.0617784613378727,1.7504131158643543,0.0001
22,2.0366507388915713,1.6660985395808663,0.0001
23,2.017352100129823,1.6697614224644775,0.0001
24,1.9986423579841344,1.6700450551585895,0.0001
25,1.9711819038284593,1.6240359927474144,0.0001
26,1.9493517216809007,1.6552450175322513,0.0001
27,1.9248306997972155,1.6838966821373818,0.0001
28,1.8955102269502255,1.634153513431887,0.0001
29,1.8918262955863592,1.7364971732349788,0.0001
30,1.8671527131158325,1.661569860410724,0.0001
31,1.8582735069477918,1.78050656888098,0.0001
32,1.8407985439438388,1.6899258208393122,0.0001
33,1.8128011584125274,1.6522564475287957,0.0001
34,1.8001241778888777,1.725113331468962,0.0001
35,1.7891443089022743,1.639294082268513,0.0001
36,1.7649675342162554,1.752314500695505,0.0001
37,1.7543369063253316,1.6533459620979303,0.0001
38,1.7436966321784784,1.648651427026339,0.0001
39,1.723463380634393,1.6464473153580004,0.0001
40,1.7014949414012623,1.7084486029994648,0.0001
41,1.686840474981516,1.7105554078674587,0.0001
42,1.6785301933933965,1.7046972187928997,0.0001
43,1.658010436874495,1.7446070519598724,0.0001
44,1.6461994582500783,1.6627360455200741,0.0001
45,1.6395454505113358,1.7278608206229207,0.0001
46,1.6271440450214683,1.7071124272596574,0.0001
47,1.6066293377052312,1.7431321890534957,0.0001
48,1.5964786994394586,1.6770172947522684,0.0001
49,1.5815560297333144,1.7523943288033943,0.0001
50,1.5716658882649908,1.7008293685467002,0.0001
51,1.5585984645315916,1.678888330511976,0.0001
52,1.5375131468265348,1.712484345125189,0.0001
53,1.5332183379929576,1.8186052573817069,0.0001
54,1.5165758676503867,1.7292404864630235,0.0001
55,1.5134078081271338,1.7426002016310824,0.0001
56,1.495129656674201,1.7326076171399853,0.0001
57,1.489446749096631,1.7806123957661009,0.0001
58,1.4745191625633942,1.688903089071486,0.0001
59,1.471351387153004,1.6370743523245581,0.0001
60,1.4572948320466492,1.6702350127958896,0.0001
61,1.447277472797737,1.7734644911882305,0.0001
62,1.4354450971788866,1.7006253083490632,0.0001
63,1.428455083003652,1.7363091796573218,0.0001
64,1.4219879817085417,1.7114256075896919,0.0001
65,1.4061197815054194,1.7241248924372299,0.0001
66,1.403174283845979,1.7776652303340164,0.0001
67,1.3918405222438481,1.715250920987484,0.0001
68,1.379744375637107,1.7630340384727332,0.0001
69,1.3765504075020905,1.787080716444701,0.0001
70,1.3708497273232714,1.8192325718938502,0.0001
71,1.3623973461472565,1.6831726444097042,0.0001
72,1.346200410326583,1.6635540749568791,0.0001
73,1.3436882105826078,1.7930460395245245,0.0001
74,1.3331966440248426,1.7193453939648742,0.0001
75,1.327895018509277,1.734107689727375,0.0001
76,1.3221132317369464,1.7862877184241313,0.0001
77,1.3084195120810835,1.7611570265342122,0.0001
78,1.308975491683524,1.7828643154709327,0.0001
79,1.2998974988087717,1.712171948310925,0.0001
80,1.2999294194849342,1.7544163813580864,0.0001
81,1.289256720254675,1.7433660105557243,0.0001
82,1.283289216625236,1.748562458092063,0.0001
83,1.282315069820815,1.803311937882662,0.0001
84,1.2759479946281844,1.7893193309861324,0.0001
85,1.2658987206792394,1.856925467030534,0.0001
86,1.2604803822748607,1.7713069928444336,0.0001
87,1.2516678577653682,1.7573130258763623,0.0001
88,1.254458297105719,1.8183503620680304,0.0001
89,1.2433453741979035,1.7797047421072156,0.0001
90,1.2420247565509455,1.8008406133536834,0.0001
91,1.2383465040842274,1.8327890536533358,0.0001
92,1.2257062370062815,1.84400113388463,0.0001
93,1.2238859280571832,1.819630556669242,0.0001
94,1.2202130829379374,1.7915163463011943,0.0001
95,1.2194235338566337,1.810422797899226,0.0001
96,1.2133304603701351,1.7696870025973384,0.0001
97,1.2063379594750223,1.7998236197685198,0.0001
98,1.2072507695127255,1.7221077245486534,0.0001
99,1.2006172439271925,1.7573551552925948,0.0001
100,1.1929879451158325,1.8300913222963129,0.0001
End of training: 2022-08-15 18:51:49

Loss min training: 1.1929879451158325

Loss min test: 1.5280816673303141

Best epoch: 4

Correlação: (0.6893948312273471, 0.0)




--> Fold: 8

Format of train data: frames: 132042 , pressures: 132042 

Format of test data: frames: 46867 , pressures: 46867 

Begin of training: 2022-08-15 18:52:03

Epoch,train_loss,test_loss,lr
1,8.155505622938177,1.7374675484647524,0.0001
2,2.7473067594319764,1.6811221071884495,0.0001
3,2.556551600761959,1.5723244982774753,0.0001
4,2.4903426572575764,1.5626408864206829,0.0001
5,2.4673273635453628,1.542680311162317,0.0001
6,2.396026833051049,1.5350335603281093,0.0001
7,2.356226943684225,1.6106346891194887,0.0001
8,2.3229050846864734,1.5220996949046137,0.0001
9,2.2970224532544945,1.5651595979420398,0.0001
10,2.2660223535628305,1.5762230745761467,0.0001
11,2.22137260876067,1.524424596858106,0.0001
12,2.2186772831782666,1.5696986398802681,0.0001
13,2.178185972486884,1.5603527900505392,0.0001
14,2.145084158716232,1.5526254952767604,0.0001
15,2.1283516362471935,1.5686779704517064,0.0001
16,2.109312034343616,1.5536798190338212,0.0001
17,2.0858063559743605,1.5340810409178098,0.0001
18,2.0535214146748566,1.6103971444502625,0.0001
19,2.0312003812057386,1.5522193313051815,0.0001
20,2.010556637114291,1.619332050504131,0.0001
21,1.9832662227571458,1.5575859706963289,0.0001
22,1.9650868981145098,1.5526028184353695,0.0001
23,1.9377622704457393,1.6129875703679823,0.0001
24,1.9211319599626484,1.6059165182780895,0.0001
25,1.8885647795926521,1.5936823677691176,0.0001
26,1.8771068264590587,1.5940492256102707,0.0001
27,1.848124748833797,1.696485961012466,0.0001
28,1.8457516638626623,1.6020781150043215,0.0001
29,1.8125696727603868,1.6270166986631451,0.0001
30,1.8032152154831556,1.572299139674613,0.0001
31,1.784677258365692,1.5835523386457266,0.0001
32,1.7697966488591401,1.6447553034121674,0.0001
33,1.7461175203092283,1.681552616524615,0.0001
34,1.7280110280508565,1.6263413806010432,0.0001
35,1.7154141345756637,1.6134909956528465,0.0001
36,1.6944107810463662,1.587928148910861,0.0001
37,1.6771572751169317,1.7671115110351772,0.0001
38,1.6608407101245257,1.6868929194712394,0.0001
39,1.652256963499701,1.5872633904523816,0.0001
40,1.6261695008431563,1.6810087742659012,0.0001
41,1.6250644760354829,1.6613507521437296,0.0001
42,1.604253118945751,1.6154391095499943,0.0001
43,1.5912904730569892,1.6699559252009863,0.0001
44,1.5744014911106259,1.7522425554718173,0.0001
45,1.5577818011873594,1.6781076589948896,0.0001
46,1.5492111244009863,1.597516611371024,0.0001
47,1.5380325881511097,1.6348796344861236,0.0001
48,1.5264914027564833,1.7823093936304997,0.0001
49,1.5167861801242897,1.6202726134261174,0.0001
50,1.4991180699761855,1.755166653520825,0.0001
51,1.486865535410952,1.6497340860830638,0.0001
52,1.4816877072158436,1.6600204204129685,0.0001
53,1.4642042855185806,1.7613870107273193,0.0001
54,1.451425196653941,1.6344267813012054,0.0001
55,1.4390029412639438,1.697238021173575,0.0001
56,1.437602349479579,1.7287544008611413,0.0001
57,1.4231055656861877,1.7222077631299406,0.0001
58,1.4089402865418978,1.7205760930178515,0.0001
59,1.4009617448488563,1.6346531524593106,0.0001
60,1.3964869030125064,1.6352259374315827,0.0001
61,1.3870267964085339,1.6326710880006132,0.0001
62,1.372815768092488,1.6971715537761258,0.0001
63,1.365278351659315,1.7005688391041023,0.0001
64,1.3575208422734426,1.6273130056394245,0.0001
65,1.346451305631058,1.6700403111786566,0.0001
66,1.3413021622687353,1.651179450913094,0.0001
67,1.327472520800344,1.622207314182874,0.0001
68,1.3251572267423393,1.68749540873355,0.0001
69,1.3117618859680795,1.7166604376083348,0.0001
70,1.3031914914480445,1.7003720163078437,0.0001
71,1.2960856263924083,1.7556896591349267,0.0001
72,1.2953575999952847,1.7414292540566507,0.0001
73,1.2871443870600818,1.6552059879888854,0.0001
74,1.2745640613653193,1.7606324194234386,0.0001
75,1.2727709101264344,1.7529321391427883,0.0001
76,1.2701682450264684,1.8100120383317968,0.0001
77,1.2621246715247096,1.6592434217091714,0.0001
78,1.248285978570353,1.7324071866253536,0.0001
79,1.2409997459601223,1.84360941554906,0.0001
80,1.2437917158957223,1.691464461238718,0.0001
81,1.238866040470931,1.667615209667349,0.0001
82,1.2303745680104337,1.76013106172809,0.0001
83,1.226251919744146,1.6444189318211004,0.0001
84,1.2189108769874004,1.6917670869176298,0.0001
85,1.2145595599064274,1.7091928506873981,0.0001
86,1.2137560057876935,1.797166322807403,0.0001
87,1.213104672536799,1.6834640404673566,0.0001
88,1.2004777751781763,1.66654342860492,0.0001
89,1.2007643280319305,1.7943602265351462,0.0001
90,1.195051953525095,1.765140671168578,0.0001
91,1.1912089594634647,1.6662883412715925,0.0001
92,1.1882609404444782,1.7267146935641968,0.0001
93,1.183228547279327,1.8248918255441424,0.0001
94,1.178957432555407,1.6838294523567876,0.0001
95,1.1733117665394126,1.7586870291534138,0.0001
96,1.1695802433527727,1.769228135359572,0.0001
97,1.1645988572487278,1.8155835202529569,0.0001
98,1.163784506038167,1.7330182046206737,0.0001
99,1.161335648304907,1.6268995776518214,0.0001
100,1.1530000597260204,1.77125974604701,0.0001
End of training: 2022-08-15 19:21:18

Loss min training: 1.1530000597260204

Loss min test: 1.5220996949046137

Best epoch: 8

Correlação: (0.67331906830288, 0.0)




--> Fold: 9

Format of train data: frames: 131669 , pressures: 131669 

Format of test data: frames: 47240 , pressures: 47240 

Begin of training: 2022-08-15 19:21:32

Epoch,train_loss,test_loss,lr
1,7.829376338116308,2.0013839452349016,0.0001
2,2.725796761938607,1.8084644314075695,0.0001
3,2.5514057369162653,1.9271426122981143,0.0001
4,2.485598377367416,1.8136995758611605,0.0001
5,2.441452654236577,1.7361091214737217,0.0001
6,2.3845549813742193,1.8601600369167393,0.0001
7,2.360970882367103,1.8390303118130447,0.0001
8,2.341339570942945,1.8456222084461231,0.0001
9,2.285088148499462,1.8413060402741042,0.0001
10,2.2668640416998187,1.7884534695863563,0.0001
11,2.231208241999801,1.758645469967223,0.0001
12,2.215080372646976,1.7176871250913848,0.0001
13,2.183649331251587,1.7311599180758122,0.0001
14,2.173082252811835,1.833760118072874,0.0001
15,2.1305466224182563,1.7356462865644158,0.0001
16,2.113525913726371,1.8725599147777907,0.0001
17,2.092536921692358,1.6988515549200003,0.0001
18,2.05738487708612,1.672019602563144,0.0001
19,2.0347954235853285,1.7221488994606138,0.0001
20,2.021628138723524,1.5929951367139332,0.0001
21,1.9978464986834752,1.5887940799213376,0.0001
22,1.964751787391352,1.6462041011676647,0.0001
23,1.9558424989406566,1.5793974207879404,0.0001
24,1.9365519311274533,1.5834466429602558,0.0001
25,1.9103699612009135,1.4849405243902005,0.0001
26,1.8941233099303587,1.5469367417356172,0.0001
27,1.8662067402756228,1.5341812742668466,0.0001
28,1.8573036309435764,1.4782831672485728,0.0001
29,1.8391354325330416,1.4788848124974148,0.0001
30,1.8125021611789596,1.4306952846800869,0.0001
31,1.8039383607240957,1.504703932484018,0.0001
32,1.7858596508876665,1.4292505726712574,0.0001
33,1.773744392003932,1.431559642364467,0.0001
34,1.7588492859177571,1.5907459405320838,0.0001
35,1.735136258413841,1.4971722453610672,0.0001
36,1.7161589470263094,1.3743129302378676,0.0001
37,1.7015831575648608,1.4171041667098199,0.0001
38,1.6859283818943678,1.4391528308674058,0.0001
39,1.6700797178331006,1.3829594525882498,0.0001
40,1.6451228561262314,1.46739340268363,0.0001
41,1.6455829127301278,1.3693936923588137,0.0001
42,1.6219875631905993,1.3852805448450103,0.0001
43,1.6082942840395402,1.4211830795416578,0.0001
44,1.596076025997593,1.3535193884461492,0.0001
45,1.5863198530630527,1.3662971288833412,0.0001
46,1.5652699896805486,1.3634338392425245,0.0001
47,1.5610644227317008,1.3348672875457304,0.0001
48,1.5500931775874096,1.405587116406427,0.0001
49,1.532524145359257,1.3518511841607077,0.0001
50,1.5293150812930643,1.347152276445097,0.0001
51,1.5039514612456284,1.3182894282633175,0.0001
52,1.499941587643664,1.3120400588417183,0.0001
53,1.4915212625359273,1.3189047355666383,0.0001
54,1.4775478603628398,1.3751421308872582,0.0001
55,1.4661355988512932,1.3611088740357533,0.0001
56,1.4544797785009822,1.338400238921857,0.0001
57,1.4443805781416006,1.314242981803038,0.0001
58,1.434229561371473,1.3400554426150622,0.0001
59,1.4227455542849452,1.3319971960141357,0.0001
60,1.4197400020075597,1.322990222806937,0.0001
61,1.4011468425266362,1.3672507114521781,0.0001
62,1.3983293217558184,1.320686188273601,0.0001
63,1.3927894906096732,1.3219338282892328,0.0001
64,1.3777050247531326,1.2795482138241152,0.0001
65,1.369562568199591,1.3212236276573641,0.0001
66,1.3640793823312294,1.3187232090358243,0.0001
67,1.3536550893311368,1.2971200984760807,0.0001
68,1.3474258592902237,1.3251311003596862,0.0001
69,1.3409946116830425,1.3199970618687373,0.0001
70,1.3260467196655157,1.287851607892347,0.0001
71,1.326639254849273,1.285604902655996,0.0001
72,1.317863457750434,1.3333263708960792,0.0001
73,1.3191631641451673,1.3076324575078109,0.0001
74,1.3028575106568063,1.255402804107059,0.0001
75,1.2982141084760825,1.2915992566719197,0.0001
76,1.2950694677823948,1.2707864726283862,0.0001
77,1.2863568540187247,1.273073639289382,0.0001
78,1.276514259578246,1.2724514118948738,0.0001
79,1.2767914447937962,1.2795004204026572,0.0001
80,1.2654017183644515,1.2808689894551915,0.0001
81,1.2615359896081042,1.2959187352019705,0.0001
82,1.259146351578169,1.2874065706192357,0.0001
83,1.256255032768516,1.2663570347777395,0.0001
84,1.2497028098578586,1.2852248692117032,0.0001
85,1.2450871131689552,1.247194948334426,0.0001
86,1.240364957478617,1.2542751629407454,0.0001
87,1.2363474387951638,1.3002883539703463,0.0001
88,1.2360211491150237,1.2839516760654037,0.0001
89,1.2265969612618697,1.2481344709060607,0.0001
90,1.2197750719538,1.29236476485521,0.0001
91,1.2151571244472141,1.2457121204062742,0.0001
92,1.221718734336218,1.2607249325808432,0.0001
93,1.2082854202349884,1.2596159668572464,0.0001
94,1.211031754693313,1.289650854583358,0.0001
95,1.204098487646293,1.2463840572270657,0.0001
96,1.2026896873916775,1.2586360373405,0.0001
97,1.1925117833501369,1.2636382204096464,0.0001
98,1.1947880856973432,1.2488457331119878,0.0001
99,1.1911415955927653,1.255548238935871,0.0001
100,1.1848777114186224,1.2384573660271347,0.0001
End of training: 2022-08-15 19:50:55

Loss min training: 1.1848777114186224

Loss min test: 1.2384573660271347

Best epoch: 100

Correlação: (0.6803273147661963, 0.0)


